file_path,class
Child crying/noisy_34_child_5.wav,Child crying
Child crying/noisy_35_child_5.wav,Child crying
Child crying/noisy_36_child_5.wav,Child crying
Child crying/noisy_37_child_5.wav,Child crying
Child crying/noisy_38_child_5.wav,Child crying
Child crying/noisy_39_child_5.wav,Child crying
Child crying/noisy_40_child_5.wav,Child crying
Child crying/noisy_41_child_5.wav,Child crying
Child crying/noisy_42_child_5.wav,Child crying
Child crying/noisy_43_child_5.wav,Child crying
Child crying/noisy_44_child_5.wav,Child crying
Child crying/noisy_45_child_5.wav,Child crying
Child crying/noisy_46_child_5.wav,Child crying
Child crying/noisy_47_child_5.wav,Child crying
Child crying/noisy_48_child_5.wav,Child crying
Child crying/noisy_49_child_5.wav,Child crying
Child crying/noisy_50_child_5.wav,Child crying
Child crying/noisy_51_child_5.wav,Child crying
Child crying/noisy_52_child_5.wav,Child crying
Child crying/noisy_53_child_5.wav,Child crying
Child crying/noisy_54_child_5.wav,Child crying
Child crying/noisy_55_child_5.wav,Child crying
Child crying/noisy_56_child_5.wav,Child crying
Child crying/noisy_57_child_5.wav,Child crying
Child crying/noisy_58_child_5.wav,Child crying
Child crying/noisy_59_child_5.wav,Child crying
Child crying/noisy_60_child_5.wav,Child crying
Child crying/noisy_61_child_5.wav,Child crying
Child crying/noisy_62_child_5.wav,Child crying
Child crying/noisy_63_child_5.wav,Child crying
Child crying/noisy_64_child_5.wav,Child crying
Child crying/noisy_65_child_5.wav,Child crying
Child crying/noisy_66_child_5.wav,Child crying
Child crying/noisy_67_child_5.wav,Child crying
Child crying/noisy_68_child_5.wav,Child crying
Child crying/noisy_69_child_5.wav,Child crying
Child crying/noisy_70_child_5.wav,Child crying
Child crying/noisy_71_child_5.wav,Child crying
Child crying/noisy_72_child_5.wav,Child crying
Child crying/noisy_73_child_5.wav,Child crying
Child crying/noisy_74_child_5.wav,Child crying
Child crying/noisy_75_child_5.wav,Child crying
Child crying/noisy_76_child_5.wav,Child crying
Child crying/noisy_77_child_5.wav,Child crying
Child crying/noisy_78_child_5.wav,Child crying
Child crying/noisy_79_child_5.wav,Child crying
Child crying/noisy_80_child_5.wav,Child crying
Child crying/noisy_81_child_5.wav,Child crying
Child crying/noisy_82_child_5.wav,Child crying
Child crying/noisy_83_child_5.wav,Child crying
Child crying/noisy_84_child_5.wav,Child crying
Child crying/noisy_85_child_5.wav,Child crying
Child crying/noisy_86_child_5.wav,Child crying
Child crying/noisy_87_child_5.wav,Child crying
Child crying/noisy_88_child_5.wav,Child crying
Child crying/noisy_89_child_5.wav,Child crying
Child crying/noisy_90_child_5.wav,Child crying
Child crying/noisy_91_child_5.wav,Child crying
Child crying/noisy_92_child_5.wav,Child crying
Child crying/noisy_93_child_5.wav,Child crying
Child crying/noisy_94_child_5.wav,Child crying
Child crying/noisy_95_child_5.wav,Child crying
Child crying/noisy_96_child_5.wav,Child crying
Child crying/noisy_97_child_5.wav,Child crying
Child crying/noisy_98_child_5.wav,Child crying
Child crying/noisy_99_child_5.wav,Child crying
Child crying/noisy_100_child_5.wav,Child crying
Child crying/noisy_101_child_5.wav,Child crying
Child crying/noisy_102_child_5.wav,Child crying
Child crying/noisy_103_child_5.wav,Child crying
Child crying/noisy_104_child_5.wav,Child crying
Child crying/noisy_105_child_5.wav,Child crying
Child crying/noisy_106_child_5.wav,Child crying
Child crying/noisy_107_child_5.wav,Child crying
Child crying/noisy_108_child_5.wav,Child crying
Child crying/noisy_109_child_5.wav,Child crying
Child crying/noisy_110_child_5.wav,Child crying
Child crying/noisy_111_child_5.wav,Child crying
Child crying/noisy_112_child_5.wav,Child crying
Child crying/noisy_113_child_5.wav,Child crying
Child crying/noisy_114_child_5.wav,Child crying
Child crying/noisy_115_child_5.wav,Child crying
Child crying/noisy_116_child_5.wav,Child crying
Child crying/noisy_117_child_5.wav,Child crying
Child crying/noisy_118_child_5.wav,Child crying
Child crying/noisy_119_child_5.wav,Child crying
Child crying/shifted_child_4.wav,Child crying
Child crying/noisy_0_child_4.wav,Child crying
Child crying/noisy_1_child_4.wav,Child crying
Child crying/noisy_2_child_4.wav,Child crying
Child crying/noisy_3_child_4.wav,Child crying
Child crying/noisy_4_child_4.wav,Child crying
Child crying/noisy_5_child_4.wav,Child crying
Child crying/noisy_6_child_4.wav,Child crying
Child crying/noisy_7_child_4.wav,Child crying
Child crying/noisy_8_child_4.wav,Child crying
Child crying/noisy_9_child_4.wav,Child crying
Child crying/noisy_10_child_4.wav,Child crying
Child crying/noisy_11_child_4.wav,Child crying
Child crying/noisy_12_child_4.wav,Child crying
Child crying/noisy_13_child_4.wav,Child crying
Child crying/noisy_14_child_4.wav,Child crying
Child crying/noisy_15_child_4.wav,Child crying
Child crying/noisy_16_child_4.wav,Child crying
Child crying/noisy_17_child_4.wav,Child crying
Child crying/noisy_18_child_4.wav,Child crying
Child crying/noisy_19_child_4.wav,Child crying
Child crying/noisy_20_child_4.wav,Child crying
Child crying/noisy_21_child_4.wav,Child crying
Child crying/noisy_22_child_4.wav,Child crying
Child crying/noisy_23_child_4.wav,Child crying
Child crying/noisy_24_child_4.wav,Child crying
Child crying/noisy_25_child_4.wav,Child crying
Child crying/noisy_26_child_4.wav,Child crying
Child crying/noisy_27_child_4.wav,Child crying
Child crying/noisy_28_child_4.wav,Child crying
Child crying/noisy_29_child_4.wav,Child crying
Child crying/noisy_30_child_4.wav,Child crying
Child crying/noisy_31_child_4.wav,Child crying
Child crying/noisy_32_child_4.wav,Child crying
Child crying/noisy_33_child_4.wav,Child crying
Child crying/noisy_34_child_4.wav,Child crying
Child crying/noisy_35_child_4.wav,Child crying
Child crying/noisy_36_child_4.wav,Child crying
Child crying/noisy_37_child_4.wav,Child crying
Child crying/noisy_38_child_4.wav,Child crying
Child crying/noisy_39_child_4.wav,Child crying
Child crying/noisy_40_child_4.wav,Child crying
Child crying/noisy_41_child_4.wav,Child crying
Child crying/noisy_42_child_4.wav,Child crying
Child crying/noisy_43_child_4.wav,Child crying
Child crying/noisy_44_child_4.wav,Child crying
Child crying/noisy_45_child_4.wav,Child crying
Child crying/noisy_46_child_4.wav,Child crying
Child crying/noisy_47_child_4.wav,Child crying
Child crying/noisy_48_child_4.wav,Child crying
Child crying/noisy_49_child_4.wav,Child crying
Child crying/noisy_50_child_4.wav,Child crying
Child crying/noisy_51_child_4.wav,Child crying
Child crying/noisy_52_child_4.wav,Child crying
Child crying/noisy_53_child_4.wav,Child crying
Child crying/noisy_54_child_4.wav,Child crying
Child crying/noisy_55_child_4.wav,Child crying
Child crying/noisy_56_child_4.wav,Child crying
Child crying/noisy_57_child_4.wav,Child crying
Child crying/noisy_58_child_4.wav,Child crying
Child crying/noisy_59_child_4.wav,Child crying
Child crying/noisy_60_child_4.wav,Child crying
Child crying/noisy_61_child_4.wav,Child crying
Child crying/noisy_62_child_4.wav,Child crying
Child crying/noisy_63_child_4.wav,Child crying
Child crying/noisy_64_child_4.wav,Child crying
Child crying/noisy_65_child_4.wav,Child crying
Child crying/noisy_66_child_4.wav,Child crying
Child crying/noisy_67_child_4.wav,Child crying
Child crying/noisy_68_child_4.wav,Child crying
Child crying/noisy_69_child_4.wav,Child crying
Child crying/noisy_70_child_4.wav,Child crying
Child crying/noisy_71_child_4.wav,Child crying
Child crying/noisy_72_child_4.wav,Child crying
Child crying/noisy_73_child_4.wav,Child crying
Child crying/noisy_74_child_4.wav,Child crying
Child crying/noisy_75_child_4.wav,Child crying
Child crying/noisy_76_child_4.wav,Child crying
Child crying/noisy_77_child_4.wav,Child crying
Child crying/noisy_78_child_4.wav,Child crying
Child crying/noisy_79_child_4.wav,Child crying
Child crying/noisy_80_child_4.wav,Child crying
Child crying/noisy_81_child_4.wav,Child crying
Child crying/noisy_82_child_4.wav,Child crying
Child crying/noisy_83_child_4.wav,Child crying
Child crying/noisy_84_child_4.wav,Child crying
Child crying/noisy_85_child_4.wav,Child crying
Child crying/noisy_86_child_4.wav,Child crying
Child crying/noisy_87_child_4.wav,Child crying
Child crying/noisy_88_child_4.wav,Child crying
Child crying/noisy_89_child_4.wav,Child crying
Child crying/noisy_90_child_4.wav,Child crying
Child crying/noisy_91_child_4.wav,Child crying
Child crying/noisy_92_child_4.wav,Child crying
Child crying/noisy_93_child_4.wav,Child crying
Child crying/noisy_94_child_4.wav,Child crying
Child crying/noisy_95_child_4.wav,Child crying
Child crying/noisy_96_child_4.wav,Child crying
Child crying/noisy_97_child_4.wav,Child crying
Child crying/noisy_98_child_4.wav,Child crying
Child crying/noisy_99_child_4.wav,Child crying
Child crying/noisy_100_child_4.wav,Child crying
Child crying/noisy_101_child_4.wav,Child crying
Child crying/noisy_102_child_4.wav,Child crying
Child crying/noisy_103_child_4.wav,Child crying
Child crying/noisy_104_child_4.wav,Child crying
Child crying/noisy_105_child_4.wav,Child crying
Child crying/noisy_106_child_4.wav,Child crying
Child crying/noisy_107_child_4.wav,Child crying
Child crying/noisy_108_child_4.wav,Child crying
Child crying/noisy_109_child_4.wav,Child crying
Child crying/noisy_110_child_4.wav,Child crying
Child crying/noisy_111_child_4.wav,Child crying
Child crying/noisy_112_child_4.wav,Child crying
Child crying/noisy_113_child_4.wav,Child crying
Child crying/noisy_114_child_4.wav,Child crying
Child crying/noisy_115_child_4.wav,Child crying
Child crying/noisy_116_child_4.wav,Child crying
Child crying/noisy_117_child_4.wav,Child crying
Child crying/noisy_118_child_4.wav,Child crying
Child crying/noisy_119_child_4.wav,Child crying
Child crying/shifted_child_3.wav,Child crying
Child crying/noisy_0_child_3.wav,Child crying
Child crying/noisy_1_child_3.wav,Child crying
Child crying/noisy_2_child_3.wav,Child crying
Child crying/noisy_3_child_3.wav,Child crying
Child crying/noisy_4_child_3.wav,Child crying
Child crying/noisy_5_child_3.wav,Child crying
Child crying/noisy_6_child_3.wav,Child crying
Child crying/noisy_7_child_3.wav,Child crying
Child crying/noisy_8_child_3.wav,Child crying
Child crying/noisy_9_child_3.wav,Child crying
Child crying/noisy_10_child_3.wav,Child crying
Child crying/noisy_11_child_3.wav,Child crying
Child crying/noisy_12_child_3.wav,Child crying
Child crying/noisy_13_child_3.wav,Child crying
Child crying/noisy_14_child_3.wav,Child crying
Child crying/noisy_15_child_3.wav,Child crying
Child crying/noisy_16_child_3.wav,Child crying
Child crying/noisy_17_child_3.wav,Child crying
Child crying/noisy_18_child_3.wav,Child crying
Child crying/noisy_19_child_3.wav,Child crying
Child crying/noisy_20_child_3.wav,Child crying
Child crying/noisy_21_child_3.wav,Child crying
Child crying/noisy_22_child_3.wav,Child crying
Child crying/noisy_23_child_3.wav,Child crying
Child crying/noisy_24_child_3.wav,Child crying
Child crying/noisy_25_child_3.wav,Child crying
Child crying/noisy_26_child_3.wav,Child crying
Child crying/noisy_27_child_3.wav,Child crying
Child crying/noisy_28_child_3.wav,Child crying
Child crying/noisy_29_child_3.wav,Child crying
Child crying/noisy_30_child_3.wav,Child crying
Child crying/noisy_31_child_3.wav,Child crying
Child crying/noisy_32_child_3.wav,Child crying
Child crying/noisy_33_child_3.wav,Child crying
Child crying/noisy_34_child_3.wav,Child crying
Child crying/noisy_35_child_3.wav,Child crying
Child crying/noisy_36_child_3.wav,Child crying
Child crying/noisy_37_child_3.wav,Child crying
Child crying/noisy_38_child_3.wav,Child crying
Child crying/noisy_39_child_3.wav,Child crying
Child crying/noisy_40_child_3.wav,Child crying
Child crying/noisy_41_child_3.wav,Child crying
Child crying/noisy_42_child_3.wav,Child crying
Child crying/noisy_43_child_3.wav,Child crying
Child crying/noisy_44_child_3.wav,Child crying
Child crying/noisy_45_child_3.wav,Child crying
Child crying/noisy_46_child_3.wav,Child crying
Child crying/noisy_47_child_3.wav,Child crying
Child crying/noisy_48_child_3.wav,Child crying
Child crying/noisy_49_child_3.wav,Child crying
Child crying/noisy_50_child_3.wav,Child crying
Child crying/noisy_51_child_3.wav,Child crying
Child crying/noisy_52_child_3.wav,Child crying
Child crying/noisy_53_child_3.wav,Child crying
Child crying/noisy_54_child_3.wav,Child crying
Child crying/noisy_55_child_3.wav,Child crying
Child crying/noisy_56_child_3.wav,Child crying
Child crying/noisy_57_child_3.wav,Child crying
Child crying/noisy_58_child_3.wav,Child crying
Child crying/noisy_59_child_3.wav,Child crying
Child crying/noisy_60_child_3.wav,Child crying
Child crying/noisy_61_child_3.wav,Child crying
Child crying/noisy_62_child_3.wav,Child crying
Child crying/noisy_63_child_3.wav,Child crying
Child crying/noisy_64_child_3.wav,Child crying
Child crying/noisy_65_child_3.wav,Child crying
Child crying/noisy_66_child_3.wav,Child crying
Child crying/noisy_67_child_3.wav,Child crying
Child crying/noisy_68_child_3.wav,Child crying
Child crying/noisy_69_child_3.wav,Child crying
Child crying/noisy_70_child_3.wav,Child crying
Child crying/noisy_71_child_3.wav,Child crying
Child crying/noisy_72_child_3.wav,Child crying
Child crying/noisy_73_child_3.wav,Child crying
Child crying/noisy_74_child_3.wav,Child crying
Child crying/noisy_75_child_3.wav,Child crying
Child crying/noisy_76_child_3.wav,Child crying
Child crying/noisy_77_child_3.wav,Child crying
Child crying/noisy_78_child_3.wav,Child crying
Child crying/noisy_79_child_3.wav,Child crying
Child crying/noisy_80_child_3.wav,Child crying
Child crying/noisy_81_child_3.wav,Child crying
Child crying/noisy_82_child_3.wav,Child crying
Child crying/noisy_83_child_3.wav,Child crying
Child crying/noisy_84_child_3.wav,Child crying
Child crying/noisy_85_child_3.wav,Child crying
Child crying/noisy_86_child_3.wav,Child crying
Child crying/noisy_87_child_3.wav,Child crying
Group/noisy_88_group_3.wav,Group
Group/noisy_89_group_3.wav,Group
Group/noisy_90_group_3.wav,Group
Group/noisy_91_group_3.wav,Group
Group/noisy_92_group_3.wav,Group
Group/noisy_93_group_3.wav,Group
Group/noisy_94_group_3.wav,Group
Group/noisy_95_group_3.wav,Group
Group/noisy_96_group_3.wav,Group
Group/noisy_97_group_3.wav,Group
Group/noisy_98_group_3.wav,Group
Group/noisy_99_group_3.wav,Group
Group/noisy_100_group_3.wav,Group
Group/noisy_101_group_3.wav,Group
Group/noisy_102_group_3.wav,Group
Group/noisy_103_group_3.wav,Group
Group/noisy_104_group_3.wav,Group
Group/noisy_105_group_3.wav,Group
Group/noisy_106_group_3.wav,Group
Group/noisy_107_group_3.wav,Group
Group/noisy_108_group_3.wav,Group
Group/noisy_109_group_3.wav,Group
Group/noisy_110_group_3.wav,Group
Group/noisy_111_group_3.wav,Group
Group/noisy_112_group_3.wav,Group
Group/noisy_113_group_3.wav,Group
Group/noisy_114_group_3.wav,Group
Group/noisy_115_group_3.wav,Group
Group/noisy_116_group_3.wav,Group
Group/noisy_117_group_3.wav,Group
Group/noisy_118_group_3.wav,Group
Group/noisy_119_group_3.wav,Group
Group/shifted_group_15.wav,Group
Group/noisy_0_group_15.wav,Group
Group/noisy_1_group_15.wav,Group
Group/noisy_2_group_15.wav,Group
Group/noisy_3_group_15.wav,Group
Group/noisy_4_group_15.wav,Group
Group/noisy_5_group_15.wav,Group
Group/noisy_6_group_15.wav,Group
Group/noisy_7_group_15.wav,Group
Group/noisy_8_group_15.wav,Group
Group/noisy_9_group_15.wav,Group
Group/noisy_10_group_15.wav,Group
Group/noisy_11_group_15.wav,Group
Group/noisy_12_group_15.wav,Group
Group/noisy_13_group_15.wav,Group
Group/noisy_14_group_15.wav,Group
Group/noisy_15_group_15.wav,Group
Group/noisy_16_group_15.wav,Group
Group/noisy_17_group_15.wav,Group
Group/noisy_18_group_15.wav,Group
Group/noisy_19_group_15.wav,Group
Group/noisy_20_group_15.wav,Group
Group/noisy_21_group_15.wav,Group
Group/noisy_22_group_15.wav,Group
Group/noisy_23_group_15.wav,Group
Group/noisy_24_group_15.wav,Group
Group/noisy_25_group_15.wav,Group
Group/noisy_26_group_15.wav,Group
Group/noisy_27_group_15.wav,Group
Group/noisy_28_group_15.wav,Group
Group/noisy_29_group_15.wav,Group
Group/noisy_30_group_15.wav,Group
Group/noisy_31_group_15.wav,Group
Group/noisy_32_group_15.wav,Group
Group/noisy_33_group_15.wav,Group
Group/noisy_34_group_15.wav,Group
Group/noisy_35_group_15.wav,Group
Group/noisy_36_group_15.wav,Group
Group/noisy_37_group_15.wav,Group
Group/noisy_38_group_15.wav,Group
Group/noisy_39_group_15.wav,Group
Group/noisy_40_group_15.wav,Group
Group/noisy_41_group_15.wav,Group
Group/noisy_42_group_15.wav,Group
Group/noisy_43_group_15.wav,Group
Group/noisy_44_group_15.wav,Group
Group/noisy_45_group_15.wav,Group
Group/noisy_46_group_15.wav,Group
Group/noisy_47_group_15.wav,Group
Group/noisy_48_group_15.wav,Group
Group/noisy_49_group_15.wav,Group
Group/noisy_50_group_15.wav,Group
Group/noisy_51_group_15.wav,Group
Group/noisy_52_group_15.wav,Group
Group/noisy_53_group_15.wav,Group
Group/noisy_54_group_15.wav,Group
Group/noisy_55_group_15.wav,Group
Group/noisy_56_group_15.wav,Group
Group/noisy_57_group_15.wav,Group
Group/noisy_58_group_15.wav,Group
Group/noisy_59_group_15.wav,Group
Group/noisy_60_group_15.wav,Group
Group/noisy_61_group_15.wav,Group
Group/noisy_62_group_15.wav,Group
Group/noisy_63_group_15.wav,Group
Group/noisy_64_group_15.wav,Group
Group/noisy_65_group_15.wav,Group
Group/noisy_66_group_15.wav,Group
Group/noisy_67_group_15.wav,Group
Group/noisy_68_group_15.wav,Group
Group/noisy_69_group_15.wav,Group
Group/noisy_70_group_15.wav,Group
Group/noisy_71_group_15.wav,Group
Group/noisy_72_group_15.wav,Group
Group/noisy_73_group_15.wav,Group
Group/noisy_74_group_15.wav,Group
Group/noisy_75_group_15.wav,Group
Group/noisy_76_group_15.wav,Group
Group/noisy_77_group_15.wav,Group
Group/noisy_78_group_15.wav,Group
Group/noisy_79_group_15.wav,Group
Group/noisy_80_group_15.wav,Group
Group/noisy_81_group_15.wav,Group
Group/noisy_82_group_15.wav,Group
Group/noisy_83_group_15.wav,Group
Group/noisy_84_group_15.wav,Group
Group/noisy_85_group_15.wav,Group
Group/noisy_86_group_15.wav,Group
Group/noisy_87_group_15.wav,Group
Group/noisy_88_group_15.wav,Group
Group/noisy_89_group_15.wav,Group
Group/noisy_90_group_15.wav,Group
Group/noisy_91_group_15.wav,Group
Group/noisy_92_group_15.wav,Group
Group/noisy_93_group_15.wav,Group
Group/noisy_94_group_15.wav,Group
Group/noisy_95_group_15.wav,Group
Group/noisy_96_group_15.wav,Group
Group/noisy_97_group_15.wav,Group
Group/noisy_98_group_15.wav,Group
Group/noisy_99_group_15.wav,Group
Group/noisy_100_group_15.wav,Group
Group/noisy_101_group_15.wav,Group
Group/noisy_102_group_15.wav,Group
Group/noisy_103_group_15.wav,Group
Group/noisy_104_group_15.wav,Group
Group/noisy_105_group_15.wav,Group
Group/noisy_106_group_15.wav,Group
Group/noisy_107_group_15.wav,Group
Group/noisy_108_group_15.wav,Group
Group/noisy_109_group_15.wav,Group
Group/noisy_110_group_15.wav,Group
Group/noisy_111_group_15.wav,Group
Group/noisy_112_group_15.wav,Group
Group/noisy_113_group_15.wav,Group
Group/noisy_114_group_15.wav,Group
Group/noisy_115_group_15.wav,Group
Group/noisy_116_group_15.wav,Group
Group/noisy_117_group_15.wav,Group
Group/noisy_118_group_15.wav,Group
Group/noisy_119_group_15.wav,Group
Group/shifted_group_2.wav,Group
Group/noisy_0_group_2.wav,Group
Group/noisy_1_group_2.wav,Group
Group/noisy_2_group_2.wav,Group
Group/noisy_3_group_2.wav,Group
Group/noisy_4_group_2.wav,Group
Group/noisy_5_group_2.wav,Group
Group/noisy_6_group_2.wav,Group
Group/noisy_7_group_2.wav,Group
Group/noisy_8_group_2.wav,Group
Group/noisy_9_group_2.wav,Group
Group/noisy_10_group_2.wav,Group
Group/noisy_11_group_2.wav,Group
Group/noisy_12_group_2.wav,Group
Group/noisy_13_group_2.wav,Group
Group/noisy_14_group_2.wav,Group
Group/noisy_15_group_2.wav,Group
Group/noisy_16_group_2.wav,Group
Group/noisy_17_group_2.wav,Group
Group/noisy_18_group_2.wav,Group
Group/noisy_19_group_2.wav,Group
Group/noisy_20_group_2.wav,Group
Group/noisy_21_group_2.wav,Group
Group/noisy_22_group_2.wav,Group
Group/noisy_23_group_2.wav,Group
Group/noisy_24_group_2.wav,Group
Group/noisy_25_group_2.wav,Group
Group/noisy_26_group_2.wav,Group
Group/noisy_27_group_2.wav,Group
Group/noisy_28_group_2.wav,Group
Group/noisy_29_group_2.wav,Group
Group/noisy_30_group_2.wav,Group
Group/noisy_31_group_2.wav,Group
Group/noisy_32_group_2.wav,Group
Group/noisy_33_group_2.wav,Group
Group/noisy_34_group_2.wav,Group
Group/noisy_35_group_2.wav,Group
Group/noisy_36_group_2.wav,Group
Group/noisy_37_group_2.wav,Group
Group/noisy_38_group_2.wav,Group
Group/noisy_39_group_2.wav,Group
Group/noisy_40_group_2.wav,Group
Group/noisy_41_group_2.wav,Group
Group/noisy_42_group_2.wav,Group
Group/noisy_43_group_2.wav,Group
Group/noisy_44_group_2.wav,Group
Group/noisy_45_group_2.wav,Group
Group/noisy_46_group_2.wav,Group
Group/noisy_47_group_2.wav,Group
Group/noisy_48_group_2.wav,Group
Group/noisy_49_group_2.wav,Group
Group/noisy_50_group_2.wav,Group
Group/noisy_51_group_2.wav,Group
Group/noisy_52_group_2.wav,Group
Group/noisy_53_group_2.wav,Group
Group/noisy_54_group_2.wav,Group
Group/noisy_55_group_2.wav,Group
Group/noisy_56_group_2.wav,Group
Group/noisy_57_group_2.wav,Group
Group/noisy_58_group_2.wav,Group
Group/noisy_59_group_2.wav,Group
Group/noisy_60_group_2.wav,Group
Group/noisy_61_group_2.wav,Group
Group/noisy_62_group_2.wav,Group
Group/noisy_63_group_2.wav,Group
Group/noisy_64_group_2.wav,Group
Group/noisy_65_group_2.wav,Group
Group/noisy_66_group_2.wav,Group
Group/noisy_67_group_2.wav,Group
Group/noisy_68_group_2.wav,Group
Group/noisy_69_group_2.wav,Group
Group/noisy_70_group_2.wav,Group
Group/noisy_71_group_2.wav,Group
Group/noisy_72_group_2.wav,Group
Group/noisy_73_group_2.wav,Group
Group/noisy_74_group_2.wav,Group
Group/noisy_75_group_2.wav,Group
Group/noisy_76_group_2.wav,Group
Group/noisy_77_group_2.wav,Group
Group/noisy_78_group_2.wav,Group
Group/noisy_79_group_2.wav,Group
Group/noisy_80_group_2.wav,Group
Group/noisy_81_group_2.wav,Group
Group/noisy_82_group_2.wav,Group
Group/noisy_83_group_2.wav,Group
Group/noisy_84_group_2.wav,Group
Group/noisy_85_group_2.wav,Group
Group/noisy_86_group_2.wav,Group
Group/noisy_87_group_2.wav,Group
Group/noisy_88_group_2.wav,Group
Group/noisy_89_group_2.wav,Group
Group/noisy_90_group_2.wav,Group
Group/noisy_91_group_2.wav,Group
Group/noisy_92_group_2.wav,Group
Group/noisy_93_group_2.wav,Group
Group/noisy_94_group_2.wav,Group
Group/noisy_95_group_2.wav,Group
Group/noisy_96_group_2.wav,Group
Group/noisy_97_group_2.wav,Group
Group/noisy_98_group_2.wav,Group
Group/noisy_99_group_2.wav,Group
Group/noisy_100_group_2.wav,Group
Group/noisy_101_group_2.wav,Group
Group/noisy_102_group_2.wav,Group
Group/noisy_103_group_2.wav,Group
Group/noisy_104_group_2.wav,Group
Group/noisy_105_group_2.wav,Group
Group/noisy_106_group_2.wav,Group
Group/noisy_107_group_2.wav,Group
Group/noisy_108_group_2.wav,Group
Group/noisy_109_group_2.wav,Group
Group/noisy_110_group_2.wav,Group
Group/noisy_111_group_2.wav,Group
Group/noisy_112_group_2.wav,Group
Group/noisy_113_group_2.wav,Group
Group/noisy_114_group_2.wav,Group
Group/noisy_115_group_2.wav,Group
Group/noisy_116_group_2.wav,Group
Group/noisy_117_group_2.wav,Group
Group/noisy_118_group_2.wav,Group
Group/noisy_119_group_2.wav,Group
Group/shifted_group_14.wav,Group
Group/noisy_0_group_14.wav,Group
Group/noisy_1_group_14.wav,Group
Group/noisy_2_group_14.wav,Group
Group/noisy_3_group_14.wav,Group
Group/noisy_4_group_14.wav,Group
Group/noisy_5_group_14.wav,Group
Group/noisy_6_group_14.wav,Group
Group/noisy_7_group_14.wav,Group
Group/noisy_8_group_14.wav,Group
Group/noisy_9_group_14.wav,Group
Group/noisy_10_group_14.wav,Group
Group/noisy_11_group_14.wav,Group
Group/noisy_12_group_14.wav,Group
Group/noisy_13_group_14.wav,Group
Group/noisy_14_group_14.wav,Group
Group/noisy_15_group_14.wav,Group
Group/noisy_16_group_14.wav,Group
Group/noisy_17_group_14.wav,Group
Group/noisy_18_group_14.wav,Group
Group/noisy_19_group_14.wav,Group
Group/noisy_20_group_14.wav,Group
Group/noisy_21_group_14.wav,Group
Group/noisy_22_group_14.wav,Group
Group/noisy_23_group_14.wav,Group
Group/noisy_24_group_14.wav,Group
Group/noisy_25_group_14.wav,Group
Group/noisy_26_group_14.wav,Group
Group/noisy_27_group_14.wav,Group
Group/noisy_28_group_14.wav,Group
Group/noisy_29_group_14.wav,Group
Group/noisy_30_group_14.wav,Group
Group/noisy_31_group_14.wav,Group
Group/noisy_32_group_14.wav,Group
Group/noisy_33_group_14.wav,Group
Group/noisy_34_group_14.wav,Group
Group/noisy_35_group_14.wav,Group
Group/noisy_36_group_14.wav,Group
Group/noisy_37_group_14.wav,Group
Group/noisy_38_group_14.wav,Group
Group/noisy_39_group_14.wav,Group
Group/noisy_40_group_14.wav,Group
Group/noisy_41_group_14.wav,Group
Group/noisy_42_group_14.wav,Group
Group/noisy_43_group_14.wav,Group
Group/noisy_44_group_14.wav,Group
Group/noisy_45_group_14.wav,Group
Group/noisy_46_group_14.wav,Group
Group/noisy_47_group_14.wav,Group
Group/noisy_48_group_14.wav,Group
Group/noisy_49_group_14.wav,Group
Group/noisy_50_group_14.wav,Group
Group/noisy_51_group_14.wav,Group
Group/noisy_52_group_14.wav,Group
Group/noisy_53_group_14.wav,Group
Group/noisy_54_group_14.wav,Group
Group/noisy_55_group_14.wav,Group
Group/noisy_56_group_14.wav,Group
Group/noisy_57_group_14.wav,Group
Group/noisy_58_group_14.wav,Group
Group/noisy_59_group_14.wav,Group
Group/noisy_60_group_14.wav,Group
Group/noisy_61_group_14.wav,Group
Group/noisy_62_group_14.wav,Group
Group/noisy_63_group_14.wav,Group
Group/noisy_64_group_14.wav,Group
Group/noisy_65_group_14.wav,Group
Group/noisy_66_group_14.wav,Group
Group/noisy_67_group_14.wav,Group
Group/noisy_68_group_14.wav,Group
Group/noisy_69_group_14.wav,Group
Group/noisy_70_group_14.wav,Group
Group/noisy_71_group_14.wav,Group
Group/noisy_72_group_14.wav,Group
Group/noisy_73_group_14.wav,Group
Group/noisy_74_group_14.wav,Group
Group/noisy_75_group_14.wav,Group
Group/noisy_76_group_14.wav,Group
Group/noisy_77_group_14.wav,Group
Group/noisy_78_group_14.wav,Group
Group/noisy_79_group_14.wav,Group
Group/noisy_80_group_14.wav,Group
Group/noisy_81_group_14.wav,Group
Group/noisy_82_group_14.wav,Group
Group/noisy_83_group_14.wav,Group
Group/noisy_84_group_14.wav,Group
Group/noisy_85_group_14.wav,Group
Group/noisy_86_group_14.wav,Group
Group/noisy_87_group_14.wav,Group
Group/noisy_88_group_14.wav,Group
Group/noisy_89_group_14.wav,Group
Group/noisy_90_group_14.wav,Group
Group/noisy_91_group_14.wav,Group
Group/noisy_92_group_14.wav,Group
Group/noisy_93_group_14.wav,Group
Group/noisy_94_group_14.wav,Group
Group/noisy_95_group_14.wav,Group
Group/noisy_96_group_14.wav,Group
Group/noisy_97_group_14.wav,Group
Group/noisy_98_group_14.wav,Group
Group/noisy_99_group_14.wav,Group
Group/noisy_100_group_14.wav,Group
Group/noisy_101_group_14.wav,Group
Group/noisy_102_group_14.wav,Group
